39061004900,6,6892,8.3,5.2,3.8,12.8,1.8,0.5,0,2.6,27.9,55845,0.8,6,4.8,0.3,0,0,0,0,0,0,1,1,1,1,116.47,0,0,0.038,0,0,142.53,0.047,78827,12.2,11,1380712792,43.6,46.8,1626.51,574.2,33.75,27.5,34.5,3516.66,856,11,0,0,27.33333333,222.1133333,0,0,0,0,0,0,0,0,0,0,73.75,0,NA,NA,NA,31.5,18.5,11,0,0,0,0,0,17.5,0,0.816375,45208,3.91E+11,6903563960,218,234,8132.55,2871,135,55,69,7033.32,1712,11,0,0,82,666.34,0,0,0,0,0,0,0,0,0,0,295,0,NA,NA,NA,63,37,11,0,0,0,0,0,35,0,3.2655,226040,1.96E+12,5,5,5,5,5,5,4,3,2,2,2,2,4,1,2,3,3,2,3,3,1,4,4,3,3,3,3,3,0,5,5,0,5,4,1,0,0,0,2,2,1,3,4,4,4,1,2,2,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
39061005000,4,4944,6.8,3.9,2.3,22.6,0.6,0,0,4.6,31.9,51953,5.4,9.3,4.4,1.5,0,0,0,0,0,0,0,0,0,1,8.475,0,0,0.003,0,0,60.647,0.023,70915,6.3,1,1394497108,1056.25,1687.135714,60990.9525,47504.35714,126.375,1309.421053,2172.531579,73858.75842,61609.36842,177.0714286,360.5714286,70443.09143,1160.85,28834.411,13.8,608.0215,56.66666667,1407.789444,1095.666667,20.875,8.903333333,5.08,324.7104,0,73,21.64285714,92.14285714,71.5,41.3,97,78.1875,224.1,11.42857143,0,0,0,2.666666667,207.3636364,29.18181818,0.997545833,45208,3.91E+11,39045919024,29575,47239.8,1707746.67,1330122,3033,24879,41278.1,1403316.41,1170578,2479,5048,986203.28,23217,576688.22,276,12160.43,1020,25340.21,19722,334,160.26,127,8117.76,0,1752,303,1290,715,413,1552,1251,2241,80,0,0,0,16,2281,321,23.9411,1265824,1.09E+13,28,28,28,28,28,28,24,9,19,19,19,19,14,14,14,14,14,8,20,20,8,20,20,18,18,18,16,18,3,25,25,8,20,24,14,14,10,10,16,16,10,7,17,18,24,6,11,11,24,28,28,28,28,28,1,1,1,1,1,1,1,1,NA,NA,NA,NA,15,3
39061005200,5,3450,8.3,3.9,6.5,14.3,1,0,0,7.4,7.7,48162,6.6,7.6,12.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,62994,12.1,2,1501257585,1349.741935,2136.896774,306659.2932,59640.3871,164.6451613,1221.225806,1976.258065,273224.3329,55729.77419,154.7307692,401.8888889,254594.22,1216.307692,35881.74654,14.34782609,778.8052174,81.67857143,4394.728214,1425.464286,38.04166667,12.20642857,5.291666667,1228.539167,0.5,69.77419355,27.30769231,98.17391304,66.70588235,25.375,114.3214286,64.85714286,172.5416667,20,0,0,0,3.714285714,163.1304348,29.52173913,1.702103226,45209,3.91E+11,46538985144,41842,66243.8,9506438.09,1848852,5104,37858,61264,8469954.32,1727623,4023,7234,4582695.96,31624,932925.41,330,17912.52,2287,123052.39,39913,913,341.78,127,29484.94,11,2163,710,2258,1134,406,3201,1816,4141,60,0,0,0,26,3752,679,52.7652,1401479,1.21E+13,31,31,31,31,31,31,31,0,31,31,31,31,5,26,13,18,18,5,26,26,8,23,23,28,28,28,24,28,7,24,24,9,22,31,26,23,17,16,28,28,24,3,15,17,30,7,23,23,31,31,31,31,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2
39061005301,4,2718,11.5,4.3,3.1,18.2,0.5,0,0,18.5,29.5,41290,14.2,14.3,11,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,47760,7.6,6,1641348156,105.2,122.23,4777.711,2183.5,53.6,105.125,125.45,5210.19125,2342.625,77,35.33333333,4205.336667,78.625,1389.9675,0,0,0,0,0,0,0,0,0,0,69.9,15.33333333,72.5,NA,NA,48.16666667,25.16666667,32.5,3,0,0,0,0,63.25,11.25,0.8205,45209,3.91E+11,16413481563,1052,1222.3,47777.11,21835,536,841,1003.6,41681.53,18741,231,212,25232.02,629,11119.74,0,0,0,0,0,0,0,0,0,0,699,46,145,NA,NA,289,151,130,15,0,0,0,0,253,45,8.205,452090,3.91E+12,10,10,10,10,10,10,10,2,8,8,8,8,7,3,4,6,6,2,8,8,2,8,8,7,7,7,7,7,0,10,10,0,10,10,3,2,0,0,6,6,4,5,8,10,10,4,4,4,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11
39061005302,5,3096,10.6,4.7,4.9,17.5,0.6,0.4,0,11.3,31.3,52181,3.3,12.1,11.4,6.7,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,69.243,0.037,46925,11,2,1795903429,13,13.5,414.365,119,NA,0,0,0,0,0,0,0,14,205.25,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45208.5,3.91E+11,3591806858,26,27,828.73,238,NA,0,0,0,0,0,0,0,14,205.25,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90417,7.82E+11,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
39061005400,10,931,14,0.6,2.7,32.3,2.6,0,0,9.3,47.8,34301,9.6,13.1,10.7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41354,11.3,1,1648113387,5094.166667,7463.566667,296297.5183,213710.3333,261.8333333,4328.666667,6524.766667,243706.8967,187900.6667,224.1666667,1358.2,256913.24,4678.4,96324.806,51.83333333,1676.366667,250.5,7423.2275,6432.5,54.75,2.8575,12.4,2344.738,0,71.83333333,37.66666667,118.8333333,68.83333333,36.5,177.5,84.33333333,204.5,103.3333333,0,NA,0,NA,210.3333333,51.5,1.09885,45209,3.91E+11,9888680322,30565,44781.4,1777785.11,1282262,1571,25972,39148.6,1462241.38,1127404,1345,6791,1284566.2,23392,481624.03,311,10058.2,1002,29692.91,25730,219,11.43,62,11723.69,0,431,226,713,413,219,1065,506,818,310,0,NA,0,NA,1262,309,6.5931,271254,2.35E+12,6,6,6,6,6,6,6,0,6,6,6,6,0,6,1,5,5,1,5,5,0,6,6,4,4,4,4,4,1,5,5,4,2,6,6,6,6,6,6,6,4,3,3,0,6,0,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
39061005500,16,3930,33.6,13.9,12.7,70.1,0,0.9,0.5,21.1,29.1,22838,18.8,19.6,17,1.2,0,0,0,0,0,0,1,1,1,1,103.686,0,0,0.053,0,0,334.008,0.172,30458,32.6,4,1518599736,1350.084507,1882.235211,124386.9124,51125.22535,174.057971,1285.412698,1841.612698,108741.8919,50434.22222,180.1666667,535.9767442,148512.4642,1155.275862,29945.02034,33.86792453,1828.093208,91.94915254,3639.571017,1326.677966,41.65454545,17.82271186,14.44776119,1045.760299,1.383333333,69.63768116,33.08333333,110.9230769,98.4,44.03846154,131.25,72.64285714,191.787234,35.95238095,0,0.255319149,0,0,169.9814815,40.62962963,1.416475362,45228.26761,3.91E+11,1.08E+11,95856,133638.7,8831470.78,3629891,12010,80981,116021.6,6850739.19,3177356,8648,23047,6386035.96,67006,1736811.18,1795,96888.94,5425,214734.69,78274,2291,1051.54,968,70065.94,83,4805,1588,4326,2460,1145,7350,4068,9014,755,0,12,0,0,9179,2194,97.7368,3211207,2.78E+13,71,71,71,71,71,71,69,8,63,63,63,63,23,48,28,43,43,13,58,58,18,53,53,59,59,59,55,59,4,67,67,11,60,69,48,39,25,26,56,56,47,21,41,47,67,22,54,54,69,71,71,71,71,71,1,1,1,1,1,1,1,1,3,3,3,3,15,48
39061005600,18,5772,22.9,8.4,6.7,42.1,0,0.4,0.4,10.6,2.2,27618,14.2,15.1,16.5,0,0,0,0,0,0,0,1,1,1,1,159.81,0,0,0.064,0,0,276.287,0.11,42055,22.2,9,1700126943,31,31,583.87,930,NA,31,31,583.87,930,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45227,3.91E+11,1700126943,31,31,583.87,930,NA,31,31,583.87,930,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45227,3.91E+11,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39061005701,6,3067,17.8,8.7,10.5,28.7,0.3,0,0,13.2,12,31839,8.6,13.2,6.1,0.7,0,0,0,0,0,0,0,1,1,1,69.835,0,0,0.048,0,0,90.578,0.063,45575,17.5,7,1533469678,87.25,94.75,1261.585,1417.75,33,29,35,307.62,575,11,0,0,92,1059.72,0,0,11,149.29,61,NA,4.95,0,0,0,67.75,41,NA,NA,0,27,21,34,0,0,0,0,0,26.66666667,0,1.00775,45213,3.91E+11,6133878711,349,379,5046.34,5671,132,29,35,307.62,575,11,0,0,276,3179.16,0,0,11,149.29,61,NA,4.95,0,0,0,271,41,NA,NA,0,27,21,34,0,0,0,0,0,80,0,4.031,180852,1.56E+12,4,4,4,4,4,4,4,3,1,1,1,1,3,1,3,1,1,1,3,3,2,2,2,1,1,1,0,1,0,4,4,0,4,4,1,0,0,1,1,1,1,1,4,3,4,3,3,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
39061005702,9,4542,14.8,5.2,7.7,43.3,0,0.8,0,7.8,15.7,26270,5.8,10.3,9.5,3.1,0,0,0,0,0,0,1,0,0,1,4.691,0,0,0.002,0,0,201.812,0.094,50825,22.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,9,2
39061005800,6,5211,22.9,4,15.3,75.6,0,0.3,0,16.5,19.9,25114,9.6,23.8,8.9,0.4,0,1,0,0,1,0,1,1,1,1,324.557,0,0,0.134,0,0,379.627,0.157,46488,13.4,6,1576449663,825.1111111,1288.133333,73155.88444,36274,128.4444444,786.875,1278.5125,62745.88125,36388.375,118.1666667,249,43551.85,731.75,23065.31375,9,188.4725,35.5,1417.455,626.3333333,17.16666667,11.98666667,0,0,0,67.77777778,35.16666667,80,65,18.66666667,88.22222222,40.22222222,128.6,35.2,0,0,0,0,104,32.85714286,1.173166667,45213,3.91E+11,14188046963,7426,11593.2,658402.96,326466,1156,6295,10228.1,501967.05,291107,709,747,130655.55,5854,184522.51,36,753.89,213,8504.73,3758,103,71.92,0,0,0,610,211,400,195,56,794,362,643,176,0,0,0,0,728,230,10.5585,406917,3.52E+12,9,9,9,9,9,9,9,1,8,8,8,8,3,6,6,3,3,1,8,8,5,4,4,6,6,6,6,6,2,7,7,2,7,9,6,5,3,3,9,9,5,5,6,5,9,2,7,7,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
39061005900,3,1230,23.2,9.9,9.3,49.8,0.2,4.5,0,17.4,23,30514,5.4,11.8,14.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.981,0.116,54917,24.7,3,1770584617,244,594.5,7345.61,17318,42,232,578.5,7092.12,16945,NA,29,2212.2,215,5133.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,1.3124,45212,3.91E+11,1770584617,244,594.5,7345.61,17318,42,232,578.5,7092.12,16945,NA,29,2212.2,215,5133.41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,1.3124,45212,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061006000,56,6000,17.1,5.3,10.8,54.2,1.2,3.9,0,21.1,27,22178,10.9,18.2,9.1,2.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,174.495,0.07,37271,19.6,5,1459874010,2749,3753.184615,162019.4485,101165.0769,161,2280.230769,3191.946154,128481.44,85910.92308,131.4,826.25,155907.1225,2363.583333,62763.7375,23,1197.954444,169.8,9666.637,3786.7,48.44444444,6.191,31.15384615,3737.375385,4.8,64.18181818,45.33333333,90.28571429,69.6,44.83333333,126.3333333,65,164.5,68.5,0,0,0,0,117.4545455,43.54545455,1.460236364,45216,3.91E+11,18978362130,35737,48791.4,2106252.83,1315146,1771,29643,41495.3,1670258.72,1116842,1314,6610,1247256.98,28363,753164.85,207,10781.59,1698,96666.37,37867,436,61.91,405,48585.88,48,706,408,632,348,269,1137,585,1316,137,0,0,0,0,1292,479,16.0626,587808,5.08E+12,13,13,13,13,13,13,11,0,13,13,13,13,3,10,5,8,8,1,12,12,4,9,9,10,10,10,9,10,0,13,13,3,10,11,9,7,5,6,9,9,8,2,3,7,10,2,11,11,11,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,46
39061006100,86,2774,29.4,9.6,14,49.2,9.2,5.1,0,17.6,5.7,15775,37.5,17,27,0.3,1,0,0,0,1,0,1,1,1,1,117.093,0,0,0.107,0,0,142.421,0.13,30727,30.1,4,1608923973,2419.5,2484.9,132308.98,60680,73,1470.5,1526.8,65729.895,37592.5,48,894,156585.09,3905,106519.87,8.5,485.525,57,453.155,806.5,8,1.185,150.5,21235.12,11.5,69,25,27,NA,NA,35,38,38,NA,0,NA,0,0,13,60,2.0851,45216,3.91E+11,3217847945,4839,4969.8,264617.96,121360,73,2941,3053.6,131459.79,75185,48,894,156585.09,3905,106519.87,17,971.05,114,906.31,1613,16,2.37,301,42470.24,23,69,25,27,NA,NA,35,38,38,NA,0,NA,0,0,13,60,2.0851,90432,7.82E+11,2,2,2,2,2,2,1,0,2,2,2,2,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,2,2,0,2,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061006300,19,3681,12.1,9.9,14.3,91.6,0,0,0,21,6.8,21703,11,15,13.6,0.4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,322.481,0.194,41650,18.4,2,1204951585,404.5,524.8,21007.305,14578,65,119,138.45,3874.4,3826.5,30,61.5,12897.06,332.5,7868.505,10.5,241.74,45.5,2844.265,1003.5,21,18.025,0,0,0,53.5,69,NA,NA,0,44,21,20,11,0,0,0,0,22,77,0.87835,45237,3.91E+11,2409903170,809,1049.6,42014.61,29156,130,238,276.9,7748.8,7653,30,123,25794.12,665,15737.01,21,483.48,91,5688.53,2007,42,36.05,0,0,0,107,69,NA,NA,0,88,42,20,11,0,0,0,0,22,77,1.7567,90474,7.82E+11,2,2,2,2,2,2,2,0,2,2,2,2,1,1,0,2,2,0,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,2,1,0,0,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5
39061006400,18,3141,37,25.6,19.4,96.5,0,4.6,0,30.6,3.6,15160,21.2,14.5,21.8,3.9,2,1,1,1,5,0,1,1,1,1,325.668,0,0,0.226,0,0,473.639,0.329,27553,31.6,1,1495461337,2199.75,2269.35,310883.8075,65356.5,128.3333333,822,867.4,62329.69,25509,36,1614,1016817.8,7055,222168.57,0,0,12,53.63,28,12,28.57,42.75,9444.8675,4.5,64,307,NA,NA,0,178,165,316,NA,0,0,0,0,26,154,0.930366667,45237,3.91E+11,5981845347,8799,9077.4,1243535.23,261426,385,822,867.4,62329.69,25509,36,1614,1016817.8,7055,222168.57,0,0,12,53.63,28,12,28.57,171,37779.47,18,192,307,NA,NA,0,178,165,316,NA,0,0,0,0,52,308,2.7911,180948,1.56E+12,4,4,4,4,4,4,3,3,1,1,1,1,3,1,3,1,1,3,1,1,0,4,4,1,1,1,1,1,0,4,4,0,4,3,1,0,0,1,1,1,1,0,3,2,3,2,2,2,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
39061006500,26,5778,26.1,10.5,15.6,53.5,0.9,3,0,10.9,18.4,24238,13.8,11.3,9.7,27.4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,414.03,0.209,62294,19.3,1,1597438790,802.8571429,1134.085714,77914.15429,31738.71429,112.75,556.6,859.18,37074.392,23977.6,88,231.25,101138.25,1481.666667,41996.55667,7.333333333,129.9616667,16.83333333,251.4166667,264.6666667,11.8,4.006666667,0,0,0,69,179,63,NA,NA,53.75,59,106,31.5,0,0,0,NA,150,117,1.53745,45229,3.91E+11,11182071532,5620,7938.6,545399.08,222171,451,2783,4295.9,185371.96,119888,88,925,404553,4445,125989.67,44,779.77,101,1508.5,1588,59,24.04,0,0,0,276,179,63,NA,NA,215,236,318,63,0,0,0,NA,150,117,6.1498,316603,2.74E+12,7,7,7,7,7,7,4,2,5,5,5,5,6,1,3,4,4,4,3,3,1,6,6,6,6,6,5,6,4,3,3,4,3,4,1,1,0,0,4,4,3,2,1,1,4,0,1,1,4,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9
39061006600,11,2473,57.9,16.4,18.1,73.4,0,5.1,0,48.2,40.9,11269,23.7,14.5,8,11,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,37.776,0.038,12813,57.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061006800,20,3789,32.8,20.7,24.7,91.5,0,2.4,0,34.8,26.3,17908,20.2,14,17.7,7.3,1,1,1,2,5,0,1,0,0,1,0,0,0,0,0,0,210.519,0.121,23873,36,16,1181398930,106,106,806.5033333,588.3333333,52,50,50,388.29,305.5,25.5,0,0,150,799.54,0,0,44,211.85,171.5,30,32.37,0,0,0,64.66666667,38.5,16,NA,NA,31,21,36,27,0,0,0,0,24,40,1.0292,45229,3.91E+11,3544196790,318,318,2419.51,1765,156,100,100,776.58,611,51,0,0,150,799.54,0,0,88,423.7,343,60,64.74,0,0,0,194,77,16,NA,NA,93,63,36,27,0,0,0,0,48,80,3.0876,135687,1.17E+12,3,3,3,3,3,3,3,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,0,3,3,0,3,3,2,1,0,0,3,3,1,1,3,3,3,1,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
39061006900,10,2483,40.5,15.9,12.7,95.6,0,0.5,0,36.9,17.8,19192,25.4,25.8,16,0.8,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,32.777,0.026,17962,39.1,9,1942252812,1260,1905.9,76329.9,54655,85,879,1267,48709.68,36004,62,262,45800.26,951,29460.05,47,1069.59,69,4010.5,1960,30,5.48,16,342.83,NA,73,23,20,23,19,61,24,50,NA,NA,0,0,NA,32,53,2.7076,45220,3.91E+11,1942252812,1260,1905.9,76329.9,54655,85,879,1267,48709.68,36004,62,262,45800.26,951,29460.05,47,1069.59,69,4010.5,1960,30,5.48,16,342.83,NA,73,23,20,23,19,61,24,50,NA,NA,0,0,NA,32,53,2.7076,45220,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
39061007000,13,2653,35.7,6.2,7.5,44.5,0,0.7,0,15.3,20.2,34214,5.9,9.4,13.1,0.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,67.16,0.057,29327,30.7,NA,1043654700,642,775.4,21699.68,21299,68,303,392.5,8115.47,11282,35,78,13104.1,549,8137.58,15,458,NA,NA,NA,NA,NA,0,0,0,64,33,17,NA,NA,40,28,36,NA,NA,0,0,NA,30,38,1.722,45220,3.91E+11,1043654700,642,775.4,21699.68,21299,68,303,392.5,8115.47,11282,35,78,13104.1,549,8137.58,15,458,NA,NA,NA,NA,NA,0,0,0,64,33,17,NA,NA,40,28,36,NA,NA,0,0,NA,30,38,1.722,45220,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,9,1
39061007100,7,3568,14.6,1.4,6.7,21.4,0.6,0.4,0,18.3,36.4,49537,4.5,8.5,5.7,2.4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,169.617,0.091,39888,16.5,NA,1892029612,102,143.9,11115.535,4262,12.5,80.5,106.05,10077.76,3158,NA,13,14664.35,146,4066.6,0,0,0,0,0,0,0,6.5,5635.025,0,68,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0,NA,NA,1.4205,45220,3.91E+11,3784059223,204,287.8,22231.07,8524,25,161,212.1,20155.52,6316,NA,13,14664.35,146,4066.6,0,0,0,0,0,0,0,13,11270.05,0,136,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0,NA,NA,2.841,90440,7.82E+11,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,0,0,0,0,0,0,1,1,2,1,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,11,NA
